user_id,apply_date,label,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47
uid17422,2021-07-14,0,0.0,5.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,1.0,4.0,7.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,0.0,7.0,0.0,0.0,5.0,3.0,6.0,5.0,5.0,0.0,6.0,5.0,7.0
uid17423,2021-07-09,1,0.0,5.0,0.0,3.0,4.0,8.0,8.0,0.0,3.0,5.0,9.0,6.0,0.0,3.0,6.0,6.0,9.0,3.0,5.0,3.0,0.0,6.0,4.0,0.0,0.0,3.0,5.0,7.0,4.0,4.0,3.0,5.0,6.0,5.0,0.0,3.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,1.0,7.0,5.0,6.0
uid17424,2021-07-16,1,1.0,7.0,0.0,3.0,5.0,8.0,8.0,0.0,3.0,5.0,9.0,6.0,0.0,3.0,6.0,6.0,9.0,3.0,5.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,5.0,7.0,4.0,4.0,3.0,5.0,6.0,5.0,0.0,3.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,4.0,7.0,5.0,6.0
uid17425,2021-07-16,0,0.0,4.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,6.0,7.0,1.0,0.0,0.0,7.0,9.0,1.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,6.0,6.0,5.0,6.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0
uid17426,2021-07-16,0,1.0,5.0,1.0,2.0,3.0,8.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,2.0,5.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,6.0,7.0,3.0,8.0,3.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,6.0,1.0,8.0,8.0
uid17427,2021-07-13,1,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,3.0,3.0,5.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,0.0,7.0,7.0,0.0
uid17428,2021-07-08,0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,5.0,8.0,1.0,3.0,2.0,1.0,6.0,2.0,1.0,0.0,2.0,6.0,7.0,6.0,6.0,5.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,0.0
uid17429,2021-07-17,0,2.0,5.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,1.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,5.0,7.0,6.0,6.0,5.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,0.0
uid17430,2021-07-10,0,1.0,3.0,1.0,2.0,3.0,8.0,0.0,0.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,5.0,8.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,7.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,0.0,7.0,7.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,7.0,6.0,8.0
uid17431,2021-07-19,1,1.0,7.0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,5.0,2.0,5.0,1.0,1.0,5.0,4.0,7.0,2.0,5.0,2.0,2.0,5.0,3.0,0.0,0.0,4.0,5.0,7.0,5.0,4.0,5.0,6.0,6.0,4.0,1.0,0.0,6.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,7.0,0.0
uid17432,2021-07-10,0,2.0,5.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,3.0,6.0,4.0,7.0,2.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,5.0,6.0,3.0,3.0,4.0,5.0,5.0,1.0,0.0,8.0,0.0,0.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,7.0,9.0
uid17433,2021-07-16,0,3.0,1.0,3.0,5.0,7.0,4.0,0.0,0.0,5.0,1.0,8.0,2.0,0.0,5.0,7.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,6.0,6.0,9.0,1.0,8.0,8.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,5.0,9.0
uid17434,2021-07-19,0,1.0,8.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,6.0,7.0,8.0,1.0,2.0,2.0,7.0,9.0,3.0,7.0,6.0,3.0,1.0,4.0,1.0,0.0,7.0,4.0,5.0,3.0,3.0,4.0,6.0,8.0,2.0,0.0,9.0,0.0,0.0,7.0,6.0,8.0,7.0,6.0,7.0,3.0,7.0,9.0
uid17435,2021-07-09,0,1.0,7.0,0.0,3.0,5.0,8.0,3.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,8.0,2.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,4.0,6.0,6.0,5.0,8.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,5.0,0.0,5.0,0.0,0.0
uid17436,2021-07-10,0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,1.0,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0
uid17437,2021-07-15,0,0.0,4.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,5.0,7.0,6.0,1.0,0.0,3.0,5.0,9.0,1.0,5.0,3.0,2.0,4.0,2.0,1.0,0.0,5.0,2.0,3.0,5.0,4.0,5.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0
uid17438,2021-07-16,1,1.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,6.0,1.0,6.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,5.0,6.0,5.0,4.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,6.0,6.0,6.0,5.0,4.0,1.0,5.0,4.0
uid17439,2021-07-13,0,0.0,5.0,3.0,0.0,1.0,8.0,0.0,0.0,7.0,4.0,9.0,4.0,0.0,0.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,6.0,5.0,3.0,4.0,5.0,4.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,4.0,5.0,3.0,7.0,6.0,8.0
uid17440,2021-07-16,1,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,6.0
uid17441,2021-07-09,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,5.0,6.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uid17442,2021-07-10,0,2.0,6.0,8.0,4.0,5.0,7.0,3.0,0.0,9.0,5.0,7.0,7.0,1.0,4.0,6.0,6.0,9.0,3.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,7.0,5.0,6.0,4.0,4.0,3.0,7.0,7.0,4.0,0.0,9.0,0.0,0.0,6.0,6.0,4.0,3.0,3.0,8.0,4.0,9.0,9.0
uid17443,2021-07-18,0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,8.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,6.0,5.0,4.0,6.0,9.0,9.0,1.0,1.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0
uid17444,2021-07-12,0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,8.0,10.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,4.0,0.0,7.0
uid17445,2021-07-10,0,1.0,2.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,5.0,5.0,7.0,1.0,0.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,8.0,3.0,5.0,7.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,4.0,3.0,4.0,0.0,6.0,0.0
uid17446,2021-07-13,0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,0.0,8.0,0.0,0.0,6.0,1.0,6.0,4.0,4.0,0.0,6.0,0.0,9.0
uid17447,2021-07-19,0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,6.0,6.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0
uid17448,2021-07-11,0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,6.0,8.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
uid17449,2021-07-15,0,0.0,7.0,0.0,1.0,4.0,9.0,1.0,0.0,4.0,5.0,8.0,4.0,0.0,1.0,5.0,7.0,9.0,3.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,6.0,5.0,4.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,9.0
uid17450,2021-07-08,0,0.0,8.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,7.0,9.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0
uid17451,2021-07-09,0,2.0,7.0,0.0,2.0,6.0,9.0,0.0,1.0,0.0,5.0,1.0,8.0,1.0,2.0,7.0,5.0,8.0,3.0,6.0,4.0,1.0,2.0,3.0,1.0,0.0,6.0,6.0,8.0,5.0,5.0,2.0,5.0,7.0,5.0,1.0,8.0,0.0,0.0,7.0,5.0,7.0,6.0,5.0,8.0,5.0,9.0,9.0
uid17452,2021-07-10,1,2.0,8.0,9.0,4.0,5.0,9.0,4.0,0.0,9.0,6.0,2.0,2.0,2.0,3.0,5.0,4.0,8.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,7.0,3.0,4.0,3.0,5.0,6.0,8.0,2.0,7.0,0.0,0.0,6.0,0.0,7.0,5.0,6.0,4.0,9.0,5.0,9.0
uid17453,2021-07-19,1,1.0,4.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,4.0,6.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,5.0,6.0,6.0,3.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0
uid17454,2021-07-12,0,0.0,7.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,1.0,5.0,8.0,1.0,6.0,2.0,1.0,2.0,4.0,1.0,0.0,2.0,6.0,7.0,4.0,4.0,3.0,6.0,7.0,5.0,1.0,1.0,0.0,0.0,6.0,1.0,6.0,6.0,5.0,0.0,5.0,4.0,1.0
uid17455,2021-07-12,0,1.0,4.0,8.0,1.0,1.0,6.0,2.0,0.0,8.0,3.0,9.0,2.0,0.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,5.0,6.0,6.0,6.0,2.0,2.0,6.0,0.0,6.0,4.0,0.0,2.0,0.0,2.0,4.0,3.0,2.0,7.0,5.0,9.0
uid17456,2021-07-15,0,0.0,5.0,0.0,0.0,1.0,9.0,5.0,3.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,6.0,9.0,1.0,5.0,2.0,1.0,5.0,4.0,0.0,1.0,7.0,4.0,7.0,5.0,4.0,2.0,5.0,7.0,6.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,7.0,1.0
uid17457,2021-07-09,0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,1.0,0.0,6.0,2.0,0.0,1.0,1.0,4.0,6.0,6.0,7.0,5.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0
uid17458,2021-07-17,0,1.0,6.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,2.0,4.0,5.0,2.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,6.0,7.0,5.0,5.0,3.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,6.0,5.0,5.0,1.0,7.0,0.0
uid17459,2021-07-17,0,0.0,7.0,0.0,1.0,1.0,9.0,8.0,0.0,0.0,4.0,7.0,4.0,1.0,0.0,0.0,6.0,8.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,0.0,0.0
uid17460,2021-07-18,0,2.0,5.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,17.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0
uid17461,2021-07-10,0,1.0,7.0,8.0,1.0,1.0,9.0,0.0,0.0,9.0,5.0,3.0,4.0,1.0,0.0,0.0,5.0,8.0,1.0,5.0,1.0,0.0,7.0,3.0,1.0,1.0,2.0,7.0,8.0,6.0,3.0,2.0,7.0,7.0,8.0,2.0,9.0,8.0,8.0,6.0,0.0,6.0,5.0,4.0,8.0,9.0,9.0,9.0
uid17462,2021-07-11,0,0.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,7.0,9.0,1.0,5.0,2.0,0.0,6.0,3.0,0.0,0.0,2.0,6.0,8.0,6.0,3.0,2.0,7.0,7.0,2.0,0.0,1.0,0.0,0.0,7.0,2.0,4.0,3.0,3.0,5.0,5.0,8.0,7.0
uid17463,2021-07-10,0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0
uid17464,2021-07-17,0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,9.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0
uid17465,2021-07-14,0,1.0,8.0,3.0,1.0,1.0,9.0,0.0,5.0,6.0,6.0,8.0,5.0,0.0,1.0,1.0,8.0,9.0,1.0,7.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,5.0,7.0,4.0,4.0,2.0,8.0,8.0,5.0,0.0,5.0,0.0,0.0,8.0,8.0,7.0,5.0,6.0,0.0,6.0,7.0,8.0
uid17466,2021-07-13,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,3.0,5.0,3.0,0.0,0.0,1.0,3.0,6.0,8.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
uid17467,2021-07-08,0,0.0,5.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,1.0,4.0,3.0,8.0,2.0,5.0,3.0,2.0,5.0,4.0,1.0,0.0,2.0,5.0,7.0,6.0,5.0,3.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,5.0,6.0,5.0,3.0,5.0,0.0
uid17468,2021-07-15,0,1.0,7.0,0.0,1.0,3.0,8.0,7.0,0.0,0.0,4.0,9.0,5.0,0.0,1.0,3.0,5.0,7.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,7.0,3.0,4.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,4.0,5.0,6.0,7.0,0.0
uid17469,2021-07-18,0,2.0,7.0,0.0,2.0,3.0,9.0,3.0,0.0,0.0,6.0,9.0,2.0,0.0,2.0,3.0,5.0,7.0,1.0,6.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,4.0,7.0,8.0,3.0,4.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
uid17470,2021-07-10,0,2.0,7.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,5.0,8.0,2.0,6.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,4.0,5.0,8.0,8.0,3.0,6.0,6.0,1.0,0.0,0.0,5.0,0.0,6.0,3.0,5.0,4.0,3.0,6.0,1.0,7.0,0.0
uid17471,2021-07-15,0,0.0,5.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,5.0,9.0,7.0,0.0,0.0,2.0,4.0,6.0,1.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,6.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.0,5.0,0.0,6.0,0.0,0.0
uid17472,2021-07-18,0,1.0,7.0,0.0,1.0,5.0,9.0,0.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,6.0,7.0,9.0,2.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,6.0,8.0,3.0,4.0,3.0,5.0,7.0,4.0,2.0,0.0,0.0,0.0,6.0,8.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0
uid17473,2021-07-10,0,1.0,5.0,0.0,2.0,5.0,9.0,0.0,1.0,0.0,5.0,1.0,7.0,1.0,2.0,4.0,5.0,8.0,4.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,3.0,4.0,7.0,8.0,6.0,3.0,6.0,6.0,4.0,1.0,4.0,0.0,0.0,6.0,5.0,6.0,5.0,4.0,1.0,5.0,5.0,5.0
uid17474,2021-07-14,0,1.0,8.0,0.0,1.0,1.0,9.0,2.0,2.0,0.0,5.0,0.0,7.0,0.0,1.0,2.0,5.0,8.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,7.0,4.0,5.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,0.0
uid17475,2021-07-15,0,4.0,8.0,0.0,4.0,4.0,9.0,6.0,4.0,0.0,6.0,9.0,5.0,0.0,4.0,5.0,7.0,9.0,2.0,6.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,6.0,4.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
uid17476,2021-07-19,0,0.0,7.0,1.0,0.0,0.0,8.0,4.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,7.0,5.0,5.0,6.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,6.0,6.0,0.0,5.0,0.0,5.0
uid17477,2021-07-12,1,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
uid17478,2021-07-16,0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,58.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0
uid17479,2021-07-19,0,0.0,9.0,1.0,1.0,2.0,9.0,3.0,0.0,1.0,5.0,9.0,5.0,0.0,1.0,2.0,7.0,9.0,1.0,6.0,2.0,1.0,2.0,4.0,1.0,0.0,2.0,6.0,8.0,3.0,3.0,2.0,7.0,7.0,2.0,0.0,7.0,0.0,0.0,7.0,3.0,6.0,4.0,5.0,0.0,4.0,4.0,9.0
uid17480,2021-07-15,0,0.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,4.0,8.0,4.0,0.0,0.0,0.0,7.0,8.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,0.0,1.0,5.0,6.0,3.0,3.0,3.0,5.0,5.0,6.0,0.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,3.0,0.0,8.0,0.0,5.0
uid17481,2021-07-09,0,0.0,8.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,1.0,6.0,8.0,1.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,5.0,7.0,5.0,2.0,2.0,6.0,7.0,4.0,0.0,6.0,0.0,0.0,7.0,6.0,6.0,4.0,4.0,0.0,4.0,0.0,8.0
uid17482,2021-07-10,1,1.0,6.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,4.0,2.0,5.0,3.0,4.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0
uid17483,2021-07-19,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,3.0,5.0,6.0,6.0,12.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,3.0,2.0,0.0,2.0,1.0,4.0
uid17484,2021-07-19,0,4.0,7.0,0.0,6.0,8.0,9.0,1.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,8.0,4.0,7.0,5.0,6.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,6.0,6.0,6.0,8.0,7.0,7.0,5.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,5.0,0.0,6.0,0.0,0.0
uid17485,2021-07-12,0,1.0,3.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,6.0,8.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,7.0
uid17486,2021-07-18,0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,7.0
uid17487,2021-07-12,0,3.0,7.0,0.0,4.0,5.0,9.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,4.0,6.0,4.0,7.0,2.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0
uid17488,2021-07-10,0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,8.0,20.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0
uid17489,2021-07-08,0,0.0,6.0,2.0,1.0,2.0,8.0,0.0,4.0,8.0,5.0,0.0,5.0,0.0,1.0,2.0,7.0,9.0,1.0,5.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,6.0,8.0,3.0,3.0,3.0,5.0,6.0,5.0,0.0,9.0,0.0,0.0,6.0,5.0,5.0,4.0,4.0,0.0,5.0,0.0,9.0
